
                        S T E P       1


                                INCREMENT     1


 stresses (elem, integ.pnt.,sxx,syy,szz,sxy,sxz,syz) for set SOLIDMATERIALELEMENTGEOMETRY2D and time  0.1000000E+01
       275   4  2.009698E-07 -4.855341E-07  3.517083E-08  1.026665E-07  4.065615E-09 -4.065615E-09 _shell_0000000275   
       275   5  8.625899E-07 -4.885214E-07 -1.878723E-08  1.026665E-07  4.065615E-09 -4.065615E-09 _shell_0000000275   
       275   6  2.131666E-07 -4.763245E-07  1.475045E-07  1.026665E-07 -4.065615E-09 -4.065615E-09 _shell_0000000275   
       275   7  8.747868E-07 -4.733372E-07 -7.420224E-08  1.026665E-07  4.065615E-09  4.065615E-09 _shell_0000000275   
       275   8  2.009698E-07 -4.855341E-07  3.517083E-08  1.026665E-07 -4.065615E-09  4.065615E-09 _shell_0000000275   
       276   1 -1.100075E-06 -1.528732E-06 -2.090879E-08  1.497672E-06 -2.422518E-09  2.422518E-09 _shell_0000000276   
       276   2 -1.358337E-06 -1.521465E-06  2.591264E-07  1.497672E-06  2.422518E-09  2.422518E-09 _shell_0000000276   
       276   3 -1.092808E-06 -1.525852E-06 -1.998137E-07  1.497672E-06 -2.422518E-09 -2.422518E-09 _shell_0000000276   
       276   4 -1.365605E-06 -1.533120E-06  4.630619E-08  1.497672E-06  2.422518E-09 -2.422518E-09 _shell_0000000276   
       276   5 -1.100075E-06 -1.528732E-06 -2.090879E-08  1.497672E-06  2.422518E-09 -2.422518E-09 _shell_0000000276   
       276   6 -1.358337E-06 -1.521465E-06  2.591264E-07  1.497672E-06 -2.422518E-09 -2.422518E-09 _shell_0000000276   
       276   7 -1.092808E-06 -1.525852E-06 -1.998137E-07  1.497672E-06  2.422518E-09  2.422518E-09 _shell_0000000276   
       276   8 -1.365605E-06 -1.533120E-06  4.630619E-08  1.497672E-06 -2.422518E-09  2.422518E-09 _shell_0000000276   
       277   1 -4.362997E-07 -1.147183E-06 -1.389470E-07  5.361010E-07 -3.320967E-09 -3.320967E-09 _shell_0000000277   
       277   2 -4.462626E-07 -1.231317E-06 -3.314599E-08  5.361010E-07 -3.320967E-09  3.320967E-09 _shell_0000000277   
       277   3 -7.266077E-07 -1.157146E-06  4.470943E-08  5.361010E-07  3.320967E-09 -3.320967E-09 _shell_0000000277   
       277   4 -7.166448E-07 -1.221354E-06  1.970039E-07  5.361010E-07  3.320967E-09  3.320967E-09 _shell_0000000277   
       277   5 -4.362997E-07 -1.147183E-06 -1.389470E-07  5.361010E-07  3.320967E-09  3.320967E-09 _shell_0000000277   
       277   6 -4.462626E-07 -1.231317E-06 -3.314599E-08  5.361010E-07  3.320967E-09 -3.320967E-09 _shell_0000000277   
       277   7 -7.266077E-07 -1.157146E-06  4.470943E-08  5.361010E-07 -3.320967E-09  3.320967E-09 _shell_0000000277   
       277   8 -7.166448E-07 -1.221354E-06  1.970039E-07  5.361010E-07 -3.320967E-09 -3.320967E-09 _shell_0000000277   
       278   1  3.256674E+01  1.075536E+00  1.807565E-01  1.619808E+00 -2.047394E-04  2.047394E-04 _shell_0000000278   
       278   2  3.443082E+01  1.076150E+00 -1.120121E-01  1.619808E+00  2.047393E-04  2.047394E-04 _shell_0000000278   
       278   3  3.256735E+01  2.372912E+00  7.150958E-01  1.619808E+00 -2.047393E-04 -2.047394E-04 _shell_0000000278   
       278   4  3.443021E+01  2.372298E+00  4.194608E-01  1.619808E+00  2.047394E-04 -2.047394E-04 _shell_0000000278   
       278   5  3.256674E+01  1.075536E+00  1.807565E-01  1.619808E+00  2.047394E-04 -2.047394E-04 _shell_0000000278   
       278   6  3.443082E+01  1.076150E+00 -1.120121E-01  1.619808E+00 -2.047393E-04 -2.047394E-04 _shell_0000000278   
       278   7  3.256735E+01  2.372912E+00  7.150958E-01  1.619808E+00  2.047393E-04  2.047394E-04 _shell_0000000278   
       278   8  3.443021E+01  2.372298E+00  4.194608E-01  1.619808E+00 -2.047394E-04  2.047394E-04 _shell_0000000278   
       279   1  3.077613E+01 -3.767523E-02 -3.630892E-01  1.269948E+00 -1.007918E-01  1.007918E-01 _shell_0000000279   
       279   2  2.881059E+01 -3.400507E-01 -1.399563E+00  1.269948E+00  1.007918E-01  1.007918E-01 _shell_0000000279   
       279   3  3.047375E+01  4.468974E-01 -7.047130E-02  1.269948E+00 -1.007918E-01 -1.007918E-01 _shell_0000000279   
       279   4  2.911297E+01  7.492729E-01  3.041404E-01  1.269948E+00  1.007918E-01 -1.007918E-01 _shell_0000000279   
       279   5  3.077613E+01 -3.767523E-02 -3.630892E-01  1.269948E+00  1.007918E-01 -1.007918E-01 _shell_0000000279   
       279   6  2.881059E+01 -3.400507E-01 -1.399563E+00  1.269948E+00 -1.007918E-01 -1.007918E-01 _shell_0000000279   
       279   7  3.047375E+01  4.468974E-01 -7.047130E-02  1.269948E+00  1.007918E-01  1.007918E-01 _shell_0000000279   
       279   8  2.911297E+01  7.492729E-01  3.041404E-01  1.269948E+00 -1.007918E-01  1.007918E-01 _shell_0000000279   
       280   1  3.005932E+01  2.562544E-01  3.349220E-02  5.556114E-01 -2.714459E-04 -2.714459E-04 _shell_0000000280   
       280   2  3.006014E+01  2.898702E-01 -1.014074E-01  5.556114E-01 -2.714460E-04  2.714460E-04 _shell_0000000280   
       280   3  2.679899E+01  2.570688E-01  1.353070E-01  5.556111E-01  2.714460E-04 -2.714460E-04 _shell_0000000280   
       280   4  2.679817E+01  2.890558E-01 -3.392828E-03  5.556111E-01  2.714459E-04  2.714460E-04 _shell_0000000280   
       280   5  3.005932E+01  2.562544E-01  3.349220E-02  5.556114E-01  2.714459E-04  2.714459E-04 _shell_0000000280   
       280   6  3.006014E+01  2.898702E-01 -1.014074E-01  5.556114E-01  2.714460E-04 -2.714460E-04 _shell_0000000280   
       280   7  2.679899E+01  2.570688E-01  1.353070E-01  5.556111E-01 -2.714460E-04  2.714460E-04 _shell_0000000280   
       280   8  2.679817E+01  2.890558E-01 -3.392828E-03  5.556111E-01 -2.714459E-04 -2.714459E-04 _shell_0000000280   
       281   1  2.920507E+01  3.384711E-02 -4.692656E-02  1.416607E-01 -6.118761E-04  6.118748E-04 _shell_0000000281   
       281   2  2.543619E+01  3.201023E-02 -3.092273E-02  1.416483E-01  6.118725E-04  6.118741E-04 _shell_0000000281   
       281   3  2.920321E+01  6.693628E-02  9.206316E-03  1.416602E-01 -6.118716E-04 -6.118733E-04 _shell_0000000281   
       281   4  2.543800E+01  6.877321E-02  3.377972E-02  1.416486E-01  6.118759E-04 -6.118746E-04 _shell_0000000281   
       281   5  2.920507E+01  3.384711E-02 -4.692656E-02  1.416607E-01  6.118761E-04 -6.118748E-04 _shell_0000000281   
       281   6  2.543619E+01  3.201023E-02 -3.092273E-02  1.416483E-01 -6.118725E-04 -6.118742E-04 _shell_0000000281   
       281   7  2.920321E+01  6.693628E-02  9.206316E-03  1.416602E-01  6.118716E-04  6.118733E-04 _shell_0000000281   
       281   8  2.543800E+01  6.877321E-02  3.377972E-02  1.416486E-01 -6.118759E-04  6.118746E-04 _shell_0000000281   
       282   1  1.872691E-05 -1.228081E-05 -4.501196E-07  2.293967E-05 -2.948376E-08 -2.948376E-08 _shell_0000000282   
       282   2  1.863846E-05 -1.043304E-05 -1.921064E-07  2.293966E-05 -2.948376E-08  2.948376E-08 _shell_0000000282   
       282   3  2.005713E-05 -1.236926E-05 -3.995127E-06  2.293966E-05  2.948376E-08 -2.948376E-08 _shell_0000000282   
       282   4  2.014558E-05 -1.034459E-05 -3.324341E-06  2.293966E-05  2.948375E-08  2.948376E-08 _shell_0000000282   
       282   5  1.872691E-05 -1.228081E-05 -4.501196E-07  2.293967E-05  2.948376E-08  2.948376E-08 _shell_0000000282   
       282   6  1.863846E-05 -1.043304E-05 -1.921064E-07  2.293966E-05  2.948376E-08 -2.948376E-08 _shell_0000000282   
       282   7  2.005713E-05 -1.236926E-05 -3.995127E-06  2.293966E-05 -2.948376E-08  2.948376E-08 _shell_0000000282   
       282   8  2.014558E-05 -1.034459E-05 -3.324341E-06  2.293966E-05 -2.948375E-08 -2.948376E-08 _shell_0000000282   
       283   1  2.024790E-05 -9.470930E-06 -2.981995E-06  2.224689E-05  1.354744E-08 -1.354744E-08 _shell_0000000283   
       283   2  1.968948E-05 -9.430288E-06  3.097749E-07  2.224689E-05 -1.354743E-08 -1.354744E-08 _shell_0000000283   
       283   3  2.028854E-05 -9.478482E-06 -2.873538E-06  2.224689E-05  1.354743E-08  1.354744E-08 _shell_0000000283   
       283   4  1.964884E-05 -9.519125E-06  2.285677E-07  2.224689E-05 -1.354744E-08  1.354744E-08 _shell_0000000283   
       283   5  2.024790E-05 -9.470930E-06 -2.981995E-06  2.224689E-05 -1.354744E-08  1.354744E-08 _shell_0000000283   
       283   6  1.968948E-05 -9.430288E-06  3.097749E-07  2.224689E-05  1.354743E-08  1.354744E-08 _shell_0000000283   
       283   7  2.028854E-05 -9.478482E-06 -2.873538E-06  2.224689E-05 -1.354743E-08 -1.354744E-08 _shell_0000000283   
       283   8  1.964884E-05 -9.519125E-06  2.285677E-07  2.224689E-05  1.354744E-08 -1.354744E-08 _shell_0000000283   
       284   1  1.834675E-05 -1.149632E-05  4.943710E-07  2.234765E-05 -4.641839E-09  4.641837E-09 _shell_0000000284   
       284   2  1.752203E-05 -1.151025E-05  9.387631E-08  2.234765E-05  4.641836E-09  4.641837E-09 _shell_0000000284   
       284   3  1.833282E-05 -1.124863E-05  4.882352E-07  2.234765E-05 -4.641835E-09 -4.641836E-09 _shell_0000000284   
       284   4  1.753595E-05 -1.123471E-05  1.527263E-07  2.234765E-05  4.641838E-09 -4.641837E-09 _shell_0000000284   
       284   5  1.834675E-05 -1.149632E-05  4.943710E-07  2.234765E-05  4.641839E-09 -4.641837E-09 _shell_0000000284   
       284   6  1.752203E-05 -1.151025E-05  9.387631E-08  2.234765E-05 -4.641836E-09 -4.641837E-09 _shell_0000000284   
       284   7  1.833282E-05 -1.124863E-05  4.882352E-07  2.234765E-05  4.641835E-09  4.641836E-09 _shell_0000000284   
       284   8  1.753595E-05 -1.123471E-05  1.527263E-07  2.234765E-05 -4.641838E-09  4.641837E-09 _shell_0000000284   
       285   1  1.770822E-05 -1.587310E-05 -9.441608E-07  2.184537E-05  2.993833E-07 -2.993833E-07 _shell_0000000285   
       285   2  7.488448E-06 -1.497495E-05  7.225920E-07  2.184537E-05 -2.993833E-07 -2.993833E-07 _shell_0000000285   
       285   3  1.860637E-05 -1.220695E-05  9.824820E-07  2.184537E-05  2.993833E-07  2.993833E-07 _shell_0000000285   
       285   4  6.590298E-06 -1.310510E-05 -1.542132E-06  2.184537E-05 -2.993833E-07  2.993833E-07 _shell_0000000285   
       285   5  1.770822E-05 -1.587310E-05 -9.441608E-07  2.184537E-05 -2.993833E-07  2.993833E-07 _shell_0000000285   
       285   6  7.488448E-06 -1.497495E-05  7.225920E-07  2.184537E-05  2.993833E-07  2.993833E-07 _shell_0000000285   
       285   7  1.860637E-05 -1.220695E-05  9.824820E-07  2.184537E-05 -2.993833E-07 -2.993833E-07 _shell_0000000285   
       285   8  6.590298E-06 -1.310510E-05 -1.542132E-06  2.184537E-05  2.993833E-07 -2.993833E-07 _shell_0000000285   
       286   1  1.829580E-05 -1.110970E-05  7.919434E-07  2.371148E-05  2.090508E-08  2.090509E-08 _shell_0000000286   
       286   2  1.823308E-05 -9.877381E-06  1.604418E-06  2.371148E-05  2.090509E-08 -2.090509E-08 _shell_0000000286   
       286   3  1.749819E-05 -1.117241E-05  4.468538E-07  2.371148E-05 -2.090509E-08  2.090509E-08 _shell_0000000286   
