
                        S T E P       1


                                INCREMENT     1


 stresses (elem, integ.pnt.,sxx,syy,szz,sxy,sxz,syz) for set SOLIDMATERIALELEMENTGEOMETRY2D and time  0.1000000E+01
       274   5 -5.811525E-06 -5.374091E-07 -1.451502E-07  2.734474E-06  1.995651E-09 -1.995651E-09 _shell_0000000274   
       274   6 -5.551449E-06 -5.433961E-07 -2.464802E-07  2.734474E-06 -1.995651E-09 -1.995651E-09 _shell_0000000274   
       274   7 -5.817512E-06 -6.532880E-08  2.618901E-07  2.734474E-06  1.995651E-09  1.995651E-09 _shell_0000000274   
       274   8 -5.545463E-06 -5.934185E-08  1.884992E-07  2.734474E-06 -1.995651E-09  1.995651E-09 _shell_0000000274   
       275   1 -3.941212E-06 -1.820796E-07  1.491051E-07  2.325482E-06  1.360182E-09 -1.360182E-09 _shell_0000000275   
       275   2 -4.232112E-06 -1.861601E-07  2.509422E-07  2.325482E-06 -1.360182E-09 -1.360182E-09 _shell_0000000275   
       275   3 -3.945293E-06 -6.020572E-07 -2.253016E-07  2.325482E-06  1.360182E-09  1.360182E-09 _shell_0000000275   
       275   4 -4.228031E-06 -5.979767E-07 -1.044219E-07  2.325482E-06 -1.360182E-09  1.360182E-09 _shell_0000000275   
       275   5 -3.941212E-06 -1.820796E-07  1.491051E-07  2.325482E-06 -1.360182E-09  1.360182E-09 _shell_0000000275   
       275   6 -4.232112E-06 -1.861601E-07  2.509422E-07  2.325482E-06  1.360182E-09  1.360182E-09 _shell_0000000275   
       275   7 -3.945293E-06 -6.020572E-07 -2.253016E-07  2.325482E-06 -1.360182E-09 -1.360182E-09 _shell_0000000275   
       275   8 -4.228031E-06 -5.979767E-07 -1.044219E-07  2.325482E-06  1.360182E-09 -1.360182E-09 _shell_0000000275   
       276   1 -6.105799E-06 -4.867738E-07  1.528138E-07  4.398751E-06  1.819621E-09 -1.819621E-09 _shell_0000000276   
       276   2 -6.117274E-06 -4.922326E-07  2.746376E-07  4.398751E-06 -1.819621E-09 -1.819621E-09 _shell_0000000276   
