
                        S T E P       1


                                INCREMENT     1


 internal energy density (elem, integ.pnt.,energy) for set SOLIDMATERIALELEMENTGEOMETRY2D and time  0.1000000E+01

       372   6  6.546277E-03
       372   7  5.959052E-03
       372   8  5.951750E-03
       373   1  6.417039E-03
       373   2  6.401183E-03
       373   3  5.800478E-03
       373   4  5.785409E-03
       373   5  6.417039E-03
       373   6  6.401183E-03
       373   7  5.800478E-03
       373   8  5.785409E-03
       374   1  6.271347E-03
       374   2  5.658160E-03
       374   3  6.293445E-03
       374   4  5.679142E-03
       374   5  6.271347E-03
       374   6  5.658160E-03
       374   7  6.293445E-03
       374   8  5.679142E-03
       375   1  5.859114E-03
       375   2  5.287827E-03
       375   3  5.895594E-03
       375   4  5.322471E-03
       375   5  5.859114E-03
       375   6  5.287827E-03
       375   7  5.895594E-03
       375   8  5.322471E-03
       376   1  6.121001E-03
       376   2  6.091784E-03
       376   3  5.520808E-03
       376   4  5.493073E-03
       376   5  6.121001E-03
       376   6  6.091784E-03
       376   7  5.520808E-03
       376   8  5.493073E-03
       377   1  5.251954E-03
       377   2  4.770400E-03
       377   3  5.299756E-03
       377   4  4.815950E-03
       377   5  5.251954E-03
       377   6  4.770400E-03
       377   7  5.299756E-03
       377   8  4.815950E-03
       378   1  5.619051E-03
       378   2  5.576079E-03
       378   3  5.085442E-03
       378   4  5.044579E-03
       378   5  5.619051E-03
       378   6  5.576079E-03
       378   7  5.085442E-03
       378   8  5.044579E-03
       379   1  4.951955E-03
       379   2  4.901668E-03
       379   3  4.524506E-03
       379   4  4.476453E-03
       379   5  4.951955E-03
       379   6  4.901668E-03
       379   7  4.524506E-03
       379   8  4.476453E-03
       380   1  4.543452E-03
       380   2  4.176582E-03
       380   3  4.593591E-03
       380   4  4.224656E-03
       380   5  4.543452E-03
       380   6  4.176582E-03
       380   7  4.593591E-03
       380   8  4.224656E-03
       381   1  3.875452E-03
       381   2  3.614202E-03
       381   3  3.918314E-03
       381   4  3.655607E-03
       381   5  3.875452E-03
       381   6  3.614202E-03
       381   7  3.918314E-03
       381   8  3.655607E-03
       382   1  4.243466E-03
       382   2  4.195966E-03
       382   3  3.930660E-03
       382   4  3.884945E-03
       382   5  4.243466E-03
       382   6  4.195966E-03
       382   7  3.930660E-03
       382   8  3.884945E-03
       383   1  3.359176E-03
       383   2  3.170155E-03
       383   3  3.389366E-03
       383   4  3.199500E-03
       383   5  3.359176E-03
       383   6  3.170155E-03
       383   7  3.389366E-03
       383   8  3.199500E-03
       384   1  3.630920E-03
       384   2  3.594040E-03
       384   3  3.409635E-03
       384   4  3.373886E-03
       384   5  3.630920E-03
       384   6  3.594040E-03
       384   7  3.409635E-03
       384   8  3.373886E-03
       385   1  3.197530E-03
       385   2  3.174236E-03
       385   3  3.028602E-03
       385   4  3.005919E-03
       385   5  3.197530E-03
       385   6  3.174236E-03
       385   7  3.028602E-03
       385   8  3.005919E-03
       386   1  3.039524E-03
       386   2  2.881687E-03
       386   3  3.056052E-03
       386   4  2.897790E-03
       386   5  3.039524E-03
       386   6  2.881687E-03
       386   7  3.056052E-03
       386   8  2.897790E-03
       387   1  2.912146E-03
       387   2  2.746503E-03
       387   3  2.916388E-03
       387   4  2.750627E-03
       387   5  2.912146E-03
       387   6  2.746503E-03
       387   7  2.916388E-03
       387   8  2.750627E-03
       388   1  2.963392E-03
       388   2  2.953277E-03
       388   3  2.805976E-03
       388   4  2.796126E-03
       388   5  2.963392E-03
       388   6  2.953277E-03
       388   7  2.805976E-03
       388   8  2.796126E-03
       389   1  2.942577E-03
       389   2  2.736202E-03
       389   3  2.937782E-03
       389   4  2.731579E-03
       389   5  2.942577E-03
       389   6  2.736202E-03
       389   7  2.937782E-03
       389   8  2.731579E-03
       390   1  2.910232E-03
       390   2  2.911084E-03
       390   3  2.727757E-03
       390   4  2.728580E-03
       390   5  2.910232E-03
       390   6  2.911084E-03
       390   7  2.727757E-03
       390   8  2.728580E-03
       391   1  2.988486E-03
       391   2  2.995539E-03
       391   3  2.753863E-03
       391   4  2.760634E-03
       391   5  2.988486E-03
       391   6  2.995539E-03
       391   7  2.753863E-03
       391   8  2.760634E-03
       392   1  3.054447E-03
       392   2  2.790111E-03
       392   3  3.047463E-03
       392   4  2.783436E-03
       392   5  3.054447E-03
       392   6  2.790111E-03
       392   7  3.047463E-03
       392   8  2.783436E-03
       393   1  3.111795E-03
       393   2  2.806338E-03
       393   3  3.113307E-03
       393   4  2.807771E-03
       393   5  3.111795E-03
       393   6  2.806338E-03
       393   7  3.113307E-03
       393   8  2.807771E-03
       394   1  3.095832E-03
       394   2  3.099941E-03
       394   3  2.806351E-03
       394   4  2.810265E-03
       394   5  3.095832E-03
       394   6  3.099941E-03
